Age,Gender,Marital,Race_Status,Birth_Place,Language,Occupation,Income_(K)
"[17, 20)","[1, 3)","[6, 7)","[1, 9)","[40, 43)","[1, 13)","[6, 9)",403
"[17, 20)","[1, 3)","[6, 7)","[1, 9)","[40, 43)","[1, 13)","[6, 9)",460
"[17, 20)","[1, 3)","[6, 7)","[1, 9)","[40, 43)","[1, 13)","[6, 9)",472
"[20, 22)","[1, 3)","[1, 7)","[1, 9)","[40, 43)","[1, 2)","[3, 8)",472
"[20, 22)","[1, 3)","[1, 7)","[1, 9)","[40, 43)","[1, 2)","[3, 8)",411
"[20, 22)","[1, 3)","[1, 7)","[1, 9)","[40, 43)","[1, 2)","[3, 8)",635
"[20, 22)","[1, 3)","[1, 7)","[1, 9)","[40, 43)","[1, 2)","[3, 8)",626
"[20, 22)","[1, 3)","[1, 7)","[1, 9)","[40, 43)","[1, 2)","[3, 8)",31
"[20, 22)","[1, 3)","[1, 7)","[1, 9)","[40, 43)","[1, 2)","[3, 8)",516
"[20, 22)","[1, 3)","[1, 7)","[1, 9)","[40, 43)","[1, 2)","[3, 8)",341
"[20, 22)","[1, 3)","[1, 7)","[1, 9)","[40, 43)","[1, 2)","[3, 8)",516
"[20, 22)","[1, 3)","[1, 7)","[1, 9)","[40, 43)","[1, 2)","[3, 8)",111
"[20, 22)","[1, 3)","[1, 7)","[1, 4)","[40, 42)","[1, 2)","[8, 9)",775
"[20, 22)","[1, 3)","[1, 7)","[1, 4)","[40, 42)","[1, 2)","[8, 9)",516
"[20, 22)","[1, 3)","[1, 7)","[1, 4)","[40, 42)","[1, 2)","[8, 9)",31
"[20, 22)","[1, 3)","[1, 7)","[1, 4)","[40, 42)","[1, 2)","[8, 9)",714
"[20, 22)","[1, 3)","[1, 7)","[1, 2)","[42, 43)","[1, 2)","[8, 9)",632
"[20, 22)","[1, 3)","[1, 7)","[1, 2)","[42, 43)","[1, 2)","[8, 9)",582
"[20, 22)","[1, 3)","[1, 7)","[1, 2)","[42, 43)","[1, 2)","[8, 9)",484
"[20, 22)","[1, 3)","[1, 7)","[1, 2)","[42, 43)","[1, 2)","[8, 9)",41
"[22, 23)","[1, 3)","[1, 7)","[1, 3)","[36, 39)","[1, 2)","[5, 8)",992
"[22, 23)","[1, 3)","[1, 7)","[1, 3)","[36, 39)","[1, 2)","[5, 8)",524
"[22, 23)","[1, 3)","[1, 7)","[1, 3)","[36, 39)","[1, 2)","[5, 8)",341
"[22, 23)","[1, 3)","[1, 7)","[1, 3)","[36, 39)","[1, 2)","[5, 8)",460
"[22, 23)","[1, 3)","[1, 7)","[1, 3)","[36, 39)","[1, 2)","[5, 8)",714
"[22, 23)","[1, 3)","[1, 7)","[1, 3)","[36, 39)","[1, 2)","[5, 8)",721
"[22, 23)","[1, 3)","[1, 7)","[1, 3)","[36, 39)","[1, 2)","[5, 8)",476
"[23, 25)","[1, 3)","[1, 7)","[1, 3)","[36, 38)","[1, 2)","[6, 7)",425
"[23, 25)","[1, 3)","[1, 7)","[1, 3)","[36, 38)","[1, 2)","[6, 7)",570
"[23, 25)","[1, 3)","[1, 7)","[1, 3)","[36, 38)","[1, 2)","[6, 7)",402
"[23, 25)","[1, 3)","[1, 7)","[1, 3)","[36, 38)","[1, 2)","[6, 7)",360
"[23, 25)","[1, 3)","[1, 7)","[1, 3)","[36, 38)","[1, 2)","[6, 7)",401
"[23, 25)","[1, 3)","[1, 7)","[1, 3)","[36, 38)","[1, 2)","[6, 7)",526
"[22, 24)","[1, 3)","[1, 7)","[1, 2)","[39, 40)","[1, 2)","[5, 8)",781
"[22, 24)","[1, 3)","[1, 7)","[1, 2)","[39, 40)","[1, 2)","[5, 8)",570
"[22, 24)","[1, 3)","[1, 7)","[1, 2)","[39, 40)","[1, 2)","[5, 8)",374
"[22, 24)","[1, 3)","[1, 7)","[1, 2)","[39, 40)","[1, 2)","[5, 8)",392
"[22, 24)","[1, 3)","[1, 7)","[1, 2)","[39, 40)","[1, 2)","[5, 8)",405
"[22, 24)","[1, 3)","[1, 7)","[1, 2)","[39, 40)","[1, 2)","[5, 8)",403
"[24, 25)","[1, 3)","[1, 7)","[1, 2)","[39, 40)","[1, 2)","[6, 8)",136
"[24, 25)","[1, 3)","[1, 7)","[1, 2)","[39, 40)","[1, 2)","[6, 8)",734
"[24, 25)","[1, 3)","[1, 7)","[1, 2)","[39, 40)","[1, 2)","[6, 8)",365
"[24, 25)","[1, 3)","[1, 7)","[1, 2)","[39, 40)","[1, 2)","[6, 8)",73
"[24, 25)","[1, 3)","[1, 7)","[1, 2)","[39, 40)","[1, 2)","[6, 8)",475
"[22, 25)","[1, 3)","[1, 7)","[1, 9)","[36, 38)","[1, 13)","[8, 11)",154
"[22, 25)","[1, 3)","[1, 7)","[1, 9)","[36, 38)","[1, 13)","[8, 11)",232
"[22, 25)","[1, 3)","[1, 7)","[1, 9)","[36, 38)","[1, 13)","[8, 11)",415
"[22, 25)","[1, 3)","[1, 7)","[1, 9)","[36, 38)","[1, 13)","[8, 11)",874
"[22, 25)","[1, 3)","[1, 7)","[1, 9)","[36, 38)","[1, 13)","[8, 11)",684
"[22, 25)","[1, 3)","[1, 7)","[1, 9)","[36, 38)","[1, 13)","[8, 11)",562
"[22, 25)","[1, 3)","[1, 7)","[1, 9)","[36, 38)","[1, 13)","[8, 11)",570
"[22, 25)","[1, 3)","[1, 7)","[1, 9)","[36, 38)","[1, 13)","[8, 11)",86
"[22, 25)","[1, 3)","[1, 7)","[1, 9)","[36, 38)","[1, 13)","[8, 11)",562
"[22, 25)","[1, 3)","[1, 7)","[1, 9)","[36, 38)","[1, 13)","[8, 11)",231
"[22, 25)","[1, 3)","[1, 7)","[1, 9)","[36, 38)","[1, 13)","[8, 11)",72
"[22, 25)","[1, 3)","[1, 7)","[1, 3)","[38, 40)","[1, 58)","[8, 9)",864
"[22, 25)","[1, 3)","[1, 7)","[1, 3)","[38, 40)","[1, 58)","[8, 9)",913
"[22, 25)","[1, 3)","[1, 7)","[1, 3)","[38, 40)","[1, 58)","[8, 9)",12
"[22, 25)","[1, 3)","[1, 7)","[1, 3)","[38, 40)","[1, 58)","[8, 9)",541
"[22, 25)","[1, 3)","[1, 7)","[1, 3)","[38, 40)","[1, 58)","[8, 9)",405
"[22, 24)","[1, 3)","[3, 7)","[1, 2)","[40, 43)","[1, 2)","[6, 7)",562
"[22, 24)","[1, 3)","[3, 7)","[1, 2)","[40, 43)","[1, 2)","[6, 7)",472
"[22, 24)","[1, 3)","[3, 7)","[1, 2)","[40, 43)","[1, 2)","[6, 7)",496
"[22, 24)","[1, 3)","[3, 7)","[1, 2)","[40, 43)","[1, 2)","[6, 7)",982
"[22, 24)","[1, 3)","[3, 7)","[1, 2)","[40, 43)","[1, 2)","[6, 7)",644
"[22, 24)","[1, 3)","[3, 7)","[1, 2)","[40, 43)","[1, 2)","[6, 7)",562
"[22, 23)","[1, 2)","[1, 7)","[1, 3)","[42, 43)","[1, 2)","[7, 8)",903
"[22, 23)","[1, 2)","[1, 7)","[1, 3)","[42, 43)","[1, 2)","[7, 8)",731
"[22, 23)","[1, 2)","[1, 7)","[1, 3)","[42, 43)","[1, 2)","[7, 8)",385
"[22, 23)","[1, 2)","[1, 7)","[1, 3)","[42, 43)","[1, 2)","[7, 8)",914
"[22, 24)","[2, 3)","[1, 7)","[1, 9)","[41, 43)","[1, 19)","[8, 9)",540
"[22, 24)","[2, 3)","[1, 7)","[1, 9)","[41, 43)","[1, 19)","[8, 9)",364
"[22, 24)","[2, 3)","[1, 7)","[1, 9)","[41, 43)","[1, 19)","[8, 9)",476
"[22, 24)","[2, 3)","[1, 7)","[1, 9)","[41, 43)","[1, 19)","[8, 9)",271
"[22, 24)","[2, 3)","[1, 7)","[1, 9)","[41, 43)","[1, 19)","[8, 9)",394
"[22, 24)","[2, 3)","[1, 7)","[1, 9)","[41, 43)","[1, 19)","[8, 9)",472
"[24, 25)","[1, 3)","[1, 7)","[1, 2)","[40, 42)","[1, 11)","[6, 9)",803
"[24, 25)","[1, 3)","[1, 7)","[1, 2)","[40, 42)","[1, 11)","[6, 9)",470
"[24, 25)","[1, 3)","[1, 7)","[1, 2)","[40, 42)","[1, 11)","[6, 9)",460
"[24, 25)","[1, 3)","[1, 7)","[1, 2)","[40, 42)","[1, 11)","[6, 9)",371
"[24, 25)","[1, 3)","[1, 7)","[1, 2)","[40, 42)","[1, 11)","[6, 9)",411
"[24, 25)","[1, 3)","[1, 7)","[1, 2)","[40, 42)","[1, 11)","[6, 9)",231
"[24, 25)","[1, 3)","[1, 2)","[1, 2)","[42, 43)","[1, 2)","[6, 9)",570
"[24, 25)","[1, 3)","[1, 2)","[1, 2)","[42, 43)","[1, 2)","[6, 9)",710
"[24, 25)","[1, 3)","[1, 2)","[1, 2)","[42, 43)","[1, 2)","[6, 9)",472
"[24, 25)","[1, 3)","[1, 2)","[1, 2)","[42, 43)","[1, 2)","[6, 9)",980
"[24, 25)","[1, 3)","[1, 2)","[1, 2)","[42, 43)","[1, 2)","[6, 9)",980
"[22, 24)","[1, 3)","[1, 7)","[1, 2)","[41, 43)","[1, 13)","[10, 11)",196
"[22, 24)","[1, 3)","[1, 7)","[1, 2)","[41, 43)","[1, 13)","[10, 11)",231
"[22, 24)","[1, 3)","[1, 7)","[1, 2)","[41, 43)","[1, 13)","[10, 11)",360
"[22, 24)","[1, 3)","[1, 7)","[1, 2)","[41, 43)","[1, 13)","[10, 11)",200
"[22, 24)","[1, 3)","[1, 7)","[1, 2)","[41, 43)","[1, 13)","[10, 11)",476
"[24, 25)","[1, 3)","[1, 7)","[1, 2)","[40, 43)","[1, 2)","[10, 11)",586
"[24, 25)","[1, 3)","[1, 7)","[1, 2)","[40, 43)","[1, 2)","[10, 11)",471
"[24, 25)","[1, 3)","[1, 7)","[1, 2)","[40, 43)","[1, 2)","[10, 11)",201
"[24, 25)","[1, 3)","[1, 7)","[1, 2)","[40, 43)","[1, 2)","[10, 11)",43
"[24, 25)","[1, 3)","[1, 7)","[1, 2)","[40, 43)","[1, 2)","[10, 11)",91
"[16, 19)","[1, 3)","[6, 7)","[1, 2)","[45, 49)","[1, 13)","[3, 5)",962
"[16, 19)","[1, 3)","[6, 7)","[1, 2)","[45, 49)","[1, 13)","[3, 5)",411
"[16, 19)","[1, 3)","[6, 7)","[1, 2)","[45, 49)","[1, 13)","[3, 5)",702
"[16, 19)","[1, 3)","[6, 7)","[1, 2)","[45, 49)","[1, 13)","[3, 5)",402
"[16, 19)","[1, 3)","[6, 7)","[1, 2)","[45, 49)","[1, 13)","[3, 5)",423
"[16, 19)","[1, 3)","[6, 7)","[1, 2)","[45, 49)","[1, 13)","[3, 5)",992
"[16, 19)","[1, 3)","[6, 7)","[1, 2)","[45, 49)","[1, 13)","[3, 5)",472
"[16, 19)","[1, 3)","[6, 7)","[1, 2)","[45, 49)","[1, 13)","[3, 5)",540
"[16, 19)","[1, 3)","[6, 7)","[1, 2)","[45, 49)","[1, 13)","[3, 5)",411
"[16, 19)","[1, 3)","[6, 7)","[1, 2)","[45, 49)","[1, 13)","[3, 5)",524
"[16, 19)","[1, 3)","[6, 7)","[1, 2)","[45, 49)","[1, 13)","[3, 5)",403
"[16, 18)","[1, 3)","[6, 7)","[2, 8)","[45, 49)","[1, 13)","[3, 5)",472
"[16, 18)","[1, 3)","[6, 7)","[2, 8)","[45, 49)","[1, 13)","[3, 5)",403
"[16, 18)","[1, 3)","[6, 7)","[2, 8)","[45, 49)","[1, 13)","[3, 5)",540
"[16, 18)","[1, 3)","[6, 7)","[2, 8)","[45, 49)","[1, 13)","[3, 5)",476
"[17, 18)","[1, 3)","[6, 7)","[1, 2)","[45, 49)","[1, 13)","[5, 7)",472
"[17, 18)","[1, 3)","[6, 7)","[1, 2)","[45, 49)","[1, 13)","[5, 7)",402
"[17, 18)","[1, 3)","[6, 7)","[1, 2)","[45, 49)","[1, 13)","[5, 7)",462
"[17, 18)","[1, 3)","[6, 7)","[1, 2)","[45, 49)","[1, 13)","[5, 7)",411
"[17, 18)","[1, 3)","[6, 7)","[1, 2)","[45, 49)","[1, 13)","[5, 7)",742
"[17, 18)","[1, 3)","[6, 7)","[1, 2)","[45, 49)","[1, 13)","[5, 7)",962
"[17, 18)","[1, 3)","[6, 7)","[1, 2)","[45, 49)","[1, 13)","[5, 7)",411
"[18, 19)","[1, 3)","[3, 7)","[1, 8)","[47, 49)","[1, 13)","[5, 7)",472
"[18, 19)","[1, 3)","[3, 7)","[1, 8)","[47, 49)","[1, 13)","[5, 7)",402
"[18, 19)","[1, 3)","[3, 7)","[1, 8)","[47, 49)","[1, 13)","[5, 7)",586
"[18, 19)","[1, 3)","[3, 7)","[1, 8)","[47, 49)","[1, 13)","[5, 7)",411
"[18, 19)","[1, 3)","[3, 7)","[1, 8)","[47, 49)","[1, 13)","[5, 7)",360
"[18, 19)","[1, 3)","[3, 7)","[1, 8)","[47, 49)","[1, 13)","[5, 7)",562
"[18, 19)","[1, 3)","[3, 7)","[1, 8)","[47, 49)","[1, 13)","[5, 7)",476
"[16, 18)","[1, 3)","[6, 7)","[1, 9)","[49, 52)","[1, 2)","[2, 6)",472
"[16, 18)","[1, 3)","[6, 7)","[1, 9)","[49, 52)","[1, 2)","[2, 6)",406
"[16, 18)","[1, 3)","[6, 7)","[1, 9)","[49, 52)","[1, 2)","[2, 6)",403
"[16, 18)","[1, 3)","[6, 7)","[1, 9)","[49, 52)","[1, 2)","[2, 6)",580
"[16, 18)","[1, 3)","[6, 7)","[1, 9)","[49, 52)","[1, 2)","[2, 6)",422
"[16, 18)","[1, 3)","[6, 7)","[1, 9)","[49, 52)","[1, 2)","[2, 6)",395
"[18, 19)","[1, 3)","[6, 7)","[1, 2)","[49, 52)","[1, 2)","[6, 7)",263
"[18, 19)","[1, 3)","[6, 7)","[1, 2)","[49, 52)","[1, 2)","[6, 7)",470
"[18, 19)","[1, 3)","[6, 7)","[1, 2)","[49, 52)","[1, 2)","[6, 7)",403
"[18, 19)","[1, 3)","[6, 7)","[1, 2)","[49, 52)","[1, 2)","[6, 7)",472
"[18, 19)","[1, 3)","[6, 7)","[1, 2)","[49, 52)","[1, 2)","[6, 7)",540
"[19, 21)","[1, 3)","[1, 7)","[1, 9)","[45, 49)","[1, 13)","[3, 7)",992
"[19, 21)","[1, 3)","[1, 7)","[1, 9)","[45, 49)","[1, 13)","[3, 7)",570
"[19, 21)","[1, 3)","[1, 7)","[1, 9)","[45, 49)","[1, 13)","[3, 7)",476
"[19, 21)","[1, 3)","[1, 7)","[1, 9)","[45, 49)","[1, 13)","[3, 7)",402
"[19, 21)","[1, 3)","[1, 7)","[1, 9)","[45, 49)","[1, 13)","[3, 7)",502
"[19, 21)","[1, 3)","[1, 7)","[1, 9)","[45, 49)","[1, 13)","[3, 7)",570
"[19, 21)","[1, 3)","[1, 7)","[1, 9)","[45, 49)","[1, 13)","[3, 7)",626
"[19, 21)","[1, 3)","[1, 7)","[1, 9)","[45, 49)","[1, 13)","[3, 7)",425
"[19, 21)","[1, 3)","[1, 7)","[1, 9)","[45, 49)","[1, 13)","[3, 7)",623
"[19, 21)","[1, 3)","[1, 7)","[1, 9)","[45, 49)","[1, 13)","[3, 7)",403
"[21, 22)","[1, 3)","[1, 7)","[1, 8)","[47, 49)","[1, 2)","[4, 7)",982
"[21, 22)","[1, 3)","[1, 7)","[1, 8)","[47, 49)","[1, 2)","[4, 7)",913
"[21, 22)","[1, 3)","[1, 7)","[1, 8)","[47, 49)","[1, 2)","[4, 7)",472
"[21, 22)","[1, 3)","[1, 7)","[1, 8)","[47, 49)","[1, 2)","[4, 7)",772
"[19, 22)","[1, 3)","[1, 7)","[1, 2)","[49, 52)","[1, 75)","[2, 7)",292
"[19, 22)","[1, 3)","[1, 7)","[1, 2)","[49, 52)","[1, 75)","[2, 7)",562
"[19, 22)","[1, 3)","[1, 7)","[1, 2)","[49, 52)","[1, 75)","[2, 7)",982
"[19, 22)","[1, 3)","[1, 7)","[1, 2)","[49, 52)","[1, 75)","[2, 7)",472
"[19, 22)","[1, 3)","[1, 7)","[1, 2)","[49, 52)","[1, 75)","[2, 7)",472
"[19, 22)","[1, 3)","[1, 7)","[1, 2)","[49, 52)","[1, 75)","[2, 7)",720
"[19, 20)","[1, 2)","[1, 7)","[1, 2)","[45, 49)","[1, 13)","[7, 8)",826
"[19, 20)","[1, 2)","[1, 7)","[1, 2)","[45, 49)","[1, 13)","[7, 8)",31
"[19, 20)","[1, 2)","[1, 7)","[1, 2)","[45, 49)","[1, 13)","[7, 8)",155
"[19, 20)","[1, 2)","[1, 7)","[1, 2)","[45, 49)","[1, 13)","[7, 8)",962
"[19, 20)","[1, 2)","[1, 7)","[1, 2)","[45, 49)","[1, 13)","[7, 8)",561
"[19, 21)","[1, 2)","[6, 7)","[1, 2)","[45, 49)","[1, 13)","[8, 9)",43
"[19, 21)","[1, 2)","[6, 7)","[1, 2)","[45, 49)","[1, 13)","[8, 9)",516
"[19, 21)","[1, 2)","[6, 7)","[1, 2)","[45, 49)","[1, 13)","[8, 9)",454
"[19, 21)","[1, 2)","[6, 7)","[1, 2)","[45, 49)","[1, 13)","[8, 9)",586
"[19, 21)","[2, 3)","[1, 7)","[1, 8)","[47, 49)","[1, 13)","[7, 9)",570
"[19, 21)","[2, 3)","[1, 7)","[1, 8)","[47, 49)","[1, 13)","[7, 9)",524
"[19, 21)","[2, 3)","[1, 7)","[1, 8)","[47, 49)","[1, 13)","[7, 9)",476
"[19, 21)","[2, 3)","[1, 7)","[1, 8)","[47, 49)","[1, 13)","[7, 9)",472
"[21, 22)","[1, 3)","[6, 7)","[1, 3)","[47, 49)","[1, 5)","[7, 9)",992
"[21, 22)","[1, 3)","[6, 7)","[1, 3)","[47, 49)","[1, 5)","[7, 9)",540
"[21, 22)","[1, 3)","[6, 7)","[1, 3)","[47, 49)","[1, 5)","[7, 9)",524
"[21, 22)","[1, 3)","[6, 7)","[1, 3)","[47, 49)","[1, 5)","[7, 9)",524
"[21, 22)","[1, 3)","[6, 7)","[1, 3)","[47, 49)","[1, 5)","[7, 9)",962
"[21, 22)","[1, 3)","[6, 7)","[1, 3)","[47, 49)","[1, 5)","[7, 9)",290
"[21, 22)","[1, 3)","[6, 7)","[1, 3)","[47, 49)","[1, 5)","[7, 9)",476
"[17, 22)","[1, 3)","[1, 7)","[1, 7)","[49, 52)","[1, 48)","[7, 9)",411
"[17, 22)","[1, 3)","[1, 7)","[1, 7)","[49, 52)","[1, 48)","[7, 9)",474
"[17, 22)","[1, 3)","[1, 7)","[1, 7)","[49, 52)","[1, 48)","[7, 9)",502
"[17, 22)","[1, 3)","[1, 7)","[1, 7)","[49, 52)","[1, 48)","[7, 9)",402
"[17, 22)","[1, 3)","[1, 7)","[1, 7)","[49, 52)","[1, 48)","[7, 9)",962
"[22, 23)","[1, 2)","[1, 2)","[1, 8)","[47, 49)","[1, 13)","[6, 9)",962
"[22, 23)","[1, 2)","[1, 2)","[1, 8)","[47, 49)","[1, 13)","[6, 9)",196
"[22, 23)","[1, 2)","[1, 2)","[1, 8)","[47, 49)","[1, 13)","[6, 9)",923
"[22, 23)","[1, 2)","[1, 2)","[1, 8)","[47, 49)","[1, 13)","[6, 9)",981
"[22, 23)","[2, 3)","[1, 2)","[1, 2)","[47, 49)","[1, 13)","[4, 9)",472
"[22, 23)","[2, 3)","[1, 2)","[1, 2)","[47, 49)","[1, 13)","[4, 9)",233
"[22, 23)","[2, 3)","[1, 2)","[1, 2)","[47, 49)","[1, 13)","[4, 9)",530
"[22, 23)","[2, 3)","[1, 2)","[1, 2)","[47, 49)","[1, 13)","[4, 9)",472
"[23, 24)","[1, 3)","[1, 3)","[1, 8)","[47, 49)","[1, 13)","[3, 9)",234
"[23, 24)","[1, 3)","[1, 3)","[1, 8)","[47, 49)","[1, 13)","[3, 9)",775
"[23, 24)","[1, 3)","[1, 3)","[1, 8)","[47, 49)","[1, 13)","[3, 9)",385
"[23, 24)","[1, 3)","[1, 3)","[1, 8)","[47, 49)","[1, 13)","[3, 9)",581
"[23, 24)","[1, 3)","[1, 3)","[1, 8)","[47, 49)","[1, 13)","[3, 9)",341
"[23, 24)","[1, 3)","[1, 3)","[1, 8)","[47, 49)","[1, 13)","[3, 9)",365
"[23, 24)","[1, 3)","[1, 3)","[1, 8)","[47, 49)","[1, 13)","[3, 9)",540
"[24, 25)","[1, 3)","[1, 4)","[1, 2)","[47, 49)","[1, 2)","[5, 8)",476
"[24, 25)","[1, 3)","[1, 4)","[1, 2)","[47, 49)","[1, 2)","[5, 8)",992
"[24, 25)","[1, 3)","[1, 4)","[1, 2)","[47, 49)","[1, 2)","[5, 8)",983
"[24, 25)","[1, 3)","[1, 4)","[1, 2)","[47, 49)","[1, 2)","[5, 8)",341
"[24, 25)","[1, 3)","[1, 2)","[1, 2)","[48, 49)","[1, 2)","[8, 9)",512
"[24, 25)","[1, 3)","[1, 2)","[1, 2)","[48, 49)","[1, 2)","[8, 9)",570
"[24, 25)","[1, 3)","[1, 2)","[1, 2)","[48, 49)","[1, 2)","[8, 9)",230
"[24, 25)","[1, 3)","[1, 2)","[1, 2)","[48, 49)","[1, 2)","[8, 9)",263
"[22, 25)","[1, 3)","[4, 7)","[1, 2)","[45, 48)","[1, 2)","[6, 7)",876
"[22, 25)","[1, 3)","[4, 7)","[1, 2)","[45, 48)","[1, 2)","[6, 7)",913
"[22, 25)","[1, 3)","[4, 7)","[1, 2)","[45, 48)","[1, 2)","[6, 7)",623
"[22, 25)","[1, 3)","[4, 7)","[1, 2)","[45, 48)","[1, 2)","[6, 7)",961
"[22, 25)","[1, 3)","[4, 7)","[1, 2)","[45, 48)","[1, 2)","[6, 7)",401
"[22, 25)","[1, 3)","[4, 7)","[1, 2)","[45, 48)","[1, 2)","[6, 7)",702
"[22, 25)","[1, 3)","[4, 7)","[1, 3)","[46, 48)","[1, 2)","[8, 9)",101
"[22, 25)","[1, 3)","[4, 7)","[1, 3)","[46, 48)","[1, 2)","[8, 9)",43
"[22, 25)","[1, 3)","[4, 7)","[1, 3)","[46, 48)","[1, 2)","[8, 9)",570
"[22, 25)","[1, 3)","[4, 7)","[1, 3)","[46, 48)","[1, 2)","[8, 9)",472
"[22, 25)","[1, 3)","[4, 7)","[1, 3)","[46, 48)","[1, 2)","[8, 9)",720
"[22, 25)","[1, 3)","[4, 7)","[1, 3)","[46, 48)","[1, 2)","[8, 9)",495
"[22, 25)","[1, 3)","[6, 7)","[1, 8)","[48, 49)","[1, 13)","[6, 7)",562
"[22, 25)","[1, 3)","[6, 7)","[1, 8)","[48, 49)","[1, 13)","[6, 7)",936
"[22, 25)","[1, 3)","[6, 7)","[1, 8)","[48, 49)","[1, 13)","[6, 7)",826
"[22, 25)","[1, 3)","[6, 7)","[1, 8)","[48, 49)","[1, 13)","[6, 7)",422
"[22, 25)","[1, 3)","[6, 7)","[1, 8)","[48, 49)","[1, 13)","[6, 7)",476
"[22, 25)","[1, 3)","[6, 7)","[1, 8)","[48, 49)","[1, 13)","[6, 7)",526
"[22, 25)","[1, 3)","[4, 7)","[1, 2)","[48, 49)","[1, 2)","[8, 9)",570
"[22, 25)","[1, 3)","[4, 7)","[1, 2)","[48, 49)","[1, 2)","[8, 9)",512
"[22, 25)","[1, 3)","[4, 7)","[1, 2)","[48, 49)","[1, 2)","[8, 9)",914
"[22, 25)","[1, 3)","[4, 7)","[1, 2)","[48, 49)","[1, 2)","[8, 9)",524
"[22, 25)","[1, 3)","[4, 7)","[1, 2)","[48, 49)","[1, 2)","[8, 9)",303
"[22, 25)","[1, 3)","[1, 7)","[1, 2)","[45, 49)","[1, 13)","[10, 12)",155
"[22, 25)","[1, 3)","[1, 7)","[1, 2)","[45, 49)","[1, 13)","[10, 12)",316
"[22, 25)","[1, 3)","[1, 7)","[1, 2)","[45, 49)","[1, 13)","[10, 12)",476
"[22, 25)","[1, 3)","[1, 7)","[1, 2)","[45, 49)","[1, 13)","[10, 12)",476
"[22, 25)","[1, 3)","[1, 4)","[1, 2)","[49, 52)","[1, 2)","[6, 8)",683
"[22, 25)","[1, 3)","[1, 4)","[1, 2)","[49, 52)","[1, 2)","[6, 8)",405
"[22, 25)","[1, 3)","[1, 4)","[1, 2)","[49, 52)","[1, 2)","[6, 8)",470
"[22, 25)","[1, 3)","[1, 4)","[1, 2)","[49, 52)","[1, 2)","[6, 8)",411
"[22, 25)","[1, 3)","[1, 4)","[1, 2)","[49, 52)","[1, 2)","[6, 8)",516
"[22, 25)","[1, 3)","[4, 7)","[1, 2)","[49, 52)","[1, 13)","[4, 8)",411
"[22, 25)","[1, 3)","[4, 7)","[1, 2)","[49, 52)","[1, 13)","[4, 8)",402
"[22, 25)","[1, 3)","[4, 7)","[1, 2)","[49, 52)","[1, 13)","[4, 8)",104
"[22, 25)","[1, 3)","[4, 7)","[1, 2)","[49, 52)","[1, 13)","[4, 8)",422
"[22, 24)","[1, 3)","[1, 7)","[1, 2)","[49, 52)","[1, 13)","[8, 9)",865
"[22, 24)","[1, 3)","[1, 7)","[1, 2)","[49, 52)","[1, 13)","[8, 9)",635
"[22, 24)","[1, 3)","[1, 7)","[1, 2)","[49, 52)","[1, 13)","[8, 9)",524
"[22, 24)","[1, 3)","[1, 7)","[1, 2)","[49, 52)","[1, 13)","[8, 9)",541
"[23, 25)","[1, 3)","[1, 7)","[1, 2)","[49, 51)","[1, 2)","[10, 11)",512
"[23, 25)","[1, 3)","[1, 7)","[1, 2)","[49, 51)","[1, 2)","[10, 11)",962
"[23, 25)","[1, 3)","[1, 7)","[1, 2)","[49, 51)","[1, 2)","[10, 11)",220
"[23, 25)","[1, 3)","[1, 7)","[1, 2)","[49, 51)","[1, 2)","[10, 11)",80
"[25, 27)","[1, 3)","[1, 5)","[1, 3)","[36, 38)","[1, 2)","[6, 7)",704
"[25, 27)","[1, 3)","[1, 5)","[1, 3)","[36, 38)","[1, 2)","[6, 7)",403
"[25, 27)","[1, 3)","[1, 5)","[1, 3)","[36, 38)","[1, 2)","[6, 7)",540
"[25, 27)","[1, 3)","[1, 5)","[1, 3)","[36, 38)","[1, 2)","[6, 7)",585
"[25, 27)","[1, 3)","[1, 5)","[1, 3)","[36, 38)","[1, 2)","[6, 7)",401
"[25, 27)","[1, 3)","[1, 5)","[1, 3)","[36, 38)","[1, 2)","[6, 7)",562
"[25, 27)","[1, 3)","[1, 5)","[1, 3)","[36, 38)","[1, 2)","[6, 7)",962
"[25, 27)","[1, 3)","[1, 2)","[1, 3)","[36, 38)","[1, 2)","[8, 9)",460
"[25, 27)","[1, 3)","[1, 2)","[1, 3)","[36, 38)","[1, 2)","[8, 9)",404
"[25, 27)","[1, 3)","[1, 2)","[1, 3)","[36, 38)","[1, 2)","[8, 9)",111
"[25, 27)","[1, 3)","[1, 2)","[1, 3)","[36, 38)","[1, 2)","[8, 9)",482
"[27, 28)","[1, 3)","[1, 5)","[1, 8)","[36, 37)","[1, 13)","[7, 9)",234
"[27, 28)","[1, 3)","[1, 5)","[1, 8)","[36, 37)","[1, 13)","[7, 9)",482
"[27, 28)","[1, 3)","[1, 5)","[1, 8)","[36, 37)","[1, 13)","[7, 9)",896
"[27, 28)","[1, 3)","[1, 5)","[1, 8)","[36, 37)","[1, 13)","[7, 9)",16
"[25, 26)","[1, 3)","[6, 7)","[1, 3)","[36, 38)","[1, 2)","[5, 9)",353
"[25, 26)","[1, 3)","[6, 7)","[1, 3)","[36, 38)","[1, 2)","[5, 9)",263
"[25, 26)","[1, 3)","[6, 7)","[1, 3)","[36, 38)","[1, 2)","[5, 9)",992
"[25, 26)","[1, 3)","[6, 7)","[1, 3)","[36, 38)","[1, 2)","[5, 9)",485
