Age,Gender,Marital,Race_Status,Birth_Place,Language,Occupation,Income_(K)
"[16, 17)","[1, 3)","[6, 7)","[1, 9)","[2, 3)","[1, 2)","[2, 4)",472
"[16, 17)","[1, 3)","[6, 7)","[1, 9)","[2, 3)","[1, 2)","[2, 4)",581
"[16, 17)","[1, 3)","[6, 7)","[1, 9)","[2, 3)","[1, 2)","[2, 4)",961
"[16, 17)","[1, 3)","[6, 7)","[1, 9)","[2, 3)","[1, 2)","[2, 4)",460
"[16, 17)","[1, 3)","[6, 7)","[1, 9)","[2, 3)","[1, 2)","[2, 4)",605
"[16, 17)","[1, 3)","[6, 7)","[1, 9)","[2, 3)","[1, 2)","[2, 4)",472
"[16, 17)","[1, 3)","[6, 7)","[1, 9)","[2, 3)","[1, 2)","[2, 4)",472
"[16, 17)","[1, 3)","[6, 7)","[1, 9)","[2, 3)","[1, 2)","[2, 4)",495
"[16, 17)","[1, 3)","[6, 7)","[1, 9)","[2, 3)","[1, 2)","[2, 4)",452
"[16, 17)","[1, 3)","[6, 7)","[1, 9)","[2, 3)","[1, 2)","[2, 4)",402
"[16, 17)","[1, 3)","[6, 7)","[1, 9)","[2, 3)","[1, 2)","[2, 4)",476
"[16, 17)","[1, 3)","[6, 7)","[1, 9)","[2, 3)","[1, 2)","[2, 4)",460
"[16, 17)","[1, 3)","[6, 7)","[1, 9)","[2, 3)","[1, 2)","[2, 4)",962
"[16, 17)","[1, 3)","[6, 7)","[1, 9)","[2, 3)","[1, 2)","[2, 4)",495
"[16, 17)","[1, 3)","[6, 7)","[1, 9)","[2, 3)","[1, 2)","[2, 4)",495
"[16, 17)","[1, 3)","[6, 7)","[1, 9)","[2, 3)","[1, 2)","[2, 4)",476
"[16, 17)","[1, 3)","[6, 7)","[1, 9)","[2, 3)","[1, 2)","[4, 5)",460
"[16, 17)","[1, 3)","[6, 7)","[1, 9)","[2, 3)","[1, 2)","[4, 5)",964
"[16, 17)","[1, 3)","[6, 7)","[1, 9)","[2, 3)","[1, 2)","[4, 5)",415
"[16, 17)","[1, 3)","[6, 7)","[1, 9)","[2, 3)","[1, 2)","[4, 5)",535
"[16, 17)","[1, 3)","[6, 7)","[1, 9)","[2, 3)","[1, 2)","[4, 5)",472
"[16, 17)","[1, 3)","[6, 7)","[1, 9)","[2, 3)","[1, 2)","[4, 5)",472
"[16, 17)","[1, 3)","[6, 7)","[1, 9)","[2, 3)","[1, 2)","[4, 5)",962
"[16, 17)","[1, 3)","[6, 7)","[1, 9)","[2, 3)","[1, 2)","[4, 5)",406
"[16, 17)","[1, 3)","[6, 7)","[1, 9)","[2, 3)","[1, 2)","[4, 5)",586
"[16, 17)","[1, 3)","[6, 7)","[1, 9)","[2, 3)","[1, 2)","[4, 5)",413
"[16, 17)","[1, 3)","[6, 7)","[1, 9)","[2, 3)","[1, 2)","[4, 5)",495
"[16, 17)","[1, 3)","[6, 7)","[1, 9)","[2, 3)","[1, 2)","[4, 5)",425
"[16, 17)","[1, 3)","[6, 7)","[1, 9)","[2, 3)","[1, 2)","[4, 5)",476
"[16, 17)","[1, 3)","[6, 7)","[1, 9)","[2, 3)","[1, 2)","[4, 5)",495
"[16, 17)","[1, 3)","[6, 7)","[1, 9)","[2, 3)","[1, 2)","[4, 5)",413
"[16, 17)","[1, 3)","[6, 7)","[1, 9)","[2, 3)","[1, 2)","[4, 5)",280
"[16, 17)","[1, 3)","[6, 7)","[1, 9)","[2, 3)","[1, 2)","[4, 5)",476
"[16, 17)","[1, 3)","[6, 7)","[1, 9)","[2, 3)","[1, 2)","[4, 5)",626
"[16, 17)","[1, 3)","[6, 7)","[1, 9)","[2, 3)","[1, 2)","[4, 5)",403
"[16, 17)","[1, 3)","[6, 7)","[1, 9)","[2, 3)","[1, 2)","[4, 5)",100
"[16, 17)","[1, 3)","[6, 7)","[1, 9)","[2, 3)","[1, 2)","[4, 5)",495
"[16, 17)","[1, 3)","[6, 7)","[1, 9)","[2, 3)","[1, 2)","[4, 5)",402
"[16, 17)","[1, 3)","[6, 7)","[1, 9)","[2, 3)","[1, 2)","[4, 5)",402
"[16, 17)","[1, 3)","[6, 7)","[1, 9)","[2, 3)","[2, 72)","[2, 5)",485
"[16, 17)","[1, 3)","[6, 7)","[1, 9)","[2, 3)","[2, 72)","[2, 5)",414
"[16, 17)","[1, 3)","[6, 7)","[1, 9)","[2, 3)","[2, 72)","[2, 5)",570
"[16, 17)","[1, 3)","[6, 7)","[1, 9)","[2, 3)","[2, 72)","[2, 5)",535
"[16, 17)","[1, 3)","[6, 7)","[1, 9)","[2, 3)","[2, 72)","[2, 5)",406
"[16, 17)","[1, 3)","[6, 7)","[1, 9)","[2, 3)","[2, 72)","[2, 5)",992
"[16, 17)","[1, 3)","[6, 7)","[1, 9)","[2, 3)","[2, 72)","[2, 5)",962
"[16, 17)","[1, 3)","[6, 7)","[1, 9)","[2, 3)","[2, 72)","[2, 5)",962
"[16, 17)","[1, 3)","[6, 7)","[1, 9)","[2, 3)","[2, 72)","[2, 5)",422
"[17, 18)","[1, 2)","[6, 7)","[1, 2)","[1, 3)","[1, 2)","[2, 5)",775
"[17, 18)","[1, 2)","[6, 7)","[1, 2)","[1, 3)","[1, 2)","[2, 5)",720
"[17, 18)","[1, 2)","[6, 7)","[1, 2)","[1, 3)","[1, 2)","[2, 5)",422
"[17, 18)","[1, 2)","[6, 7)","[1, 2)","[1, 3)","[1, 2)","[2, 5)",562
"[17, 18)","[1, 2)","[6, 7)","[1, 2)","[1, 3)","[1, 2)","[2, 5)",962
"[17, 18)","[1, 2)","[6, 7)","[1, 2)","[1, 3)","[1, 2)","[2, 5)",422
"[17, 18)","[1, 2)","[6, 7)","[1, 2)","[1, 3)","[1, 2)","[2, 5)",413
"[17, 18)","[1, 2)","[6, 7)","[1, 2)","[1, 3)","[1, 2)","[2, 5)",562
"[17, 18)","[1, 2)","[6, 7)","[1, 2)","[1, 3)","[1, 2)","[2, 5)",961
"[17, 18)","[1, 2)","[6, 7)","[1, 2)","[1, 3)","[1, 2)","[2, 5)",992
"[17, 18)","[1, 2)","[6, 7)","[1, 2)","[1, 3)","[1, 2)","[2, 5)",403
"[17, 18)","[1, 2)","[6, 7)","[1, 2)","[1, 3)","[1, 2)","[2, 5)",422
"[17, 18)","[1, 2)","[6, 7)","[1, 2)","[1, 3)","[1, 2)","[2, 5)",962
"[17, 18)","[1, 2)","[6, 7)","[1, 2)","[1, 3)","[1, 2)","[2, 5)",411
"[17, 18)","[1, 2)","[6, 7)","[1, 2)","[1, 3)","[1, 2)","[2, 5)",425
"[17, 18)","[1, 2)","[6, 7)","[1, 2)","[1, 3)","[1, 2)","[2, 5)",961
"[17, 18)","[1, 2)","[6, 7)","[1, 2)","[1, 3)","[1, 2)","[2, 5)",422
"[17, 18)","[1, 2)","[6, 7)","[1, 2)","[1, 3)","[1, 2)","[2, 5)",402
"[17, 18)","[1, 2)","[6, 7)","[1, 2)","[1, 3)","[1, 2)","[2, 5)",494
"[17, 18)","[1, 2)","[6, 7)","[1, 2)","[1, 3)","[1, 2)","[2, 5)",962
"[17, 18)","[1, 2)","[6, 7)","[1, 2)","[1, 3)","[1, 2)","[2, 5)",623
"[17, 18)","[1, 2)","[6, 7)","[1, 2)","[1, 3)","[1, 2)","[2, 5)",962
"[17, 18)","[1, 2)","[6, 7)","[1, 2)","[1, 3)","[1, 2)","[2, 5)",476
"[17, 18)","[1, 2)","[6, 7)","[1, 2)","[1, 3)","[1, 2)","[2, 5)",414
"[17, 18)","[1, 2)","[6, 7)","[1, 2)","[1, 3)","[1, 2)","[2, 5)",962
"[17, 18)","[1, 2)","[6, 7)","[2, 9)","[1, 3)","[1, 72)","[2, 5)",402
"[17, 18)","[1, 2)","[6, 7)","[2, 9)","[1, 3)","[1, 72)","[2, 5)",402
"[17, 18)","[1, 2)","[6, 7)","[2, 9)","[1, 3)","[1, 72)","[2, 5)",962
"[17, 18)","[1, 2)","[6, 7)","[2, 9)","[1, 3)","[1, 72)","[2, 5)",610
"[17, 18)","[1, 2)","[6, 7)","[2, 9)","[1, 3)","[1, 72)","[2, 5)",720
"[17, 18)","[1, 2)","[6, 7)","[2, 9)","[1, 3)","[1, 72)","[2, 5)",781
"[17, 18)","[1, 2)","[6, 7)","[2, 9)","[1, 3)","[1, 72)","[2, 5)",435
"[17, 18)","[1, 2)","[6, 7)","[2, 9)","[1, 3)","[1, 72)","[2, 5)",972
"[17, 18)","[1, 2)","[6, 7)","[2, 9)","[1, 3)","[1, 72)","[2, 5)",962
"[17, 18)","[1, 2)","[6, 7)","[2, 9)","[1, 3)","[1, 72)","[2, 5)",425
"[17, 18)","[1, 2)","[6, 7)","[2, 9)","[1, 3)","[1, 72)","[2, 5)",826
"[17, 18)","[1, 2)","[6, 7)","[2, 9)","[1, 3)","[1, 72)","[2, 5)",402
"[17, 18)","[1, 2)","[6, 7)","[2, 9)","[1, 3)","[1, 72)","[2, 5)",422
"[17, 18)","[2, 3)","[6, 7)","[1, 2)","[1, 2)","[1, 2)","[3, 5)",415
"[17, 18)","[2, 3)","[6, 7)","[1, 2)","[1, 2)","[1, 2)","[3, 5)",403
"[17, 18)","[2, 3)","[6, 7)","[1, 2)","[1, 2)","[1, 2)","[3, 5)",472
"[17, 18)","[2, 3)","[6, 7)","[1, 2)","[1, 2)","[1, 2)","[3, 5)",472
"[17, 18)","[2, 3)","[6, 7)","[1, 2)","[1, 2)","[1, 2)","[3, 5)",472
"[17, 18)","[2, 3)","[6, 7)","[1, 2)","[1, 2)","[1, 2)","[3, 5)",476
"[17, 18)","[2, 3)","[6, 7)","[1, 2)","[1, 2)","[1, 2)","[3, 5)",443
"[17, 18)","[2, 3)","[6, 7)","[1, 2)","[1, 2)","[1, 2)","[3, 5)",406
"[17, 18)","[2, 3)","[6, 7)","[1, 2)","[1, 2)","[1, 2)","[3, 5)",472
"[17, 18)","[2, 3)","[6, 7)","[1, 2)","[1, 2)","[1, 2)","[3, 5)",472
"[17, 18)","[2, 3)","[6, 7)","[1, 2)","[1, 2)","[1, 2)","[3, 5)",460
"[17, 18)","[2, 3)","[6, 7)","[1, 2)","[1, 2)","[1, 2)","[3, 5)",422
"[17, 18)","[2, 3)","[6, 7)","[1, 2)","[1, 2)","[1, 2)","[3, 5)",402
"[17, 18)","[2, 3)","[6, 7)","[1, 2)","[2, 3)","[1, 12)","[4, 5)",476
"[17, 18)","[2, 3)","[6, 7)","[1, 2)","[2, 3)","[1, 12)","[4, 5)",282
"[17, 18)","[2, 3)","[6, 7)","[1, 2)","[2, 3)","[1, 12)","[4, 5)",472
"[17, 18)","[2, 3)","[6, 7)","[1, 2)","[2, 3)","[1, 12)","[4, 5)",485
"[17, 18)","[2, 3)","[6, 7)","[1, 2)","[2, 3)","[1, 12)","[4, 5)",406
"[17, 18)","[2, 3)","[6, 7)","[1, 2)","[2, 3)","[1, 12)","[4, 5)",415
"[17, 18)","[2, 3)","[6, 7)","[1, 2)","[2, 3)","[1, 12)","[4, 5)",422
"[17, 18)","[2, 3)","[6, 7)","[1, 2)","[2, 3)","[1, 12)","[4, 5)",402
"[17, 18)","[2, 3)","[6, 7)","[1, 2)","[2, 3)","[1, 12)","[4, 5)",402
"[17, 18)","[2, 3)","[6, 7)","[2, 9)","[1, 3)","[1, 2)","[2, 5)",411
"[17, 18)","[2, 3)","[6, 7)","[2, 9)","[1, 3)","[1, 2)","[2, 5)",494
"[17, 18)","[2, 3)","[6, 7)","[2, 9)","[1, 3)","[1, 2)","[2, 5)",472
"[17, 18)","[2, 3)","[6, 7)","[2, 9)","[1, 3)","[1, 2)","[2, 5)",476
"[17, 18)","[2, 3)","[6, 7)","[2, 9)","[1, 3)","[1, 2)","[2, 5)",451
"[17, 18)","[2, 3)","[6, 7)","[2, 9)","[1, 3)","[1, 2)","[2, 5)",411
"[17, 18)","[2, 3)","[6, 7)","[2, 9)","[1, 3)","[1, 2)","[2, 5)",551
"[17, 18)","[2, 3)","[6, 7)","[2, 9)","[1, 3)","[1, 2)","[2, 5)",405
"[17, 18)","[2, 3)","[6, 7)","[2, 9)","[1, 3)","[1, 2)","[2, 5)",403
"[17, 18)","[2, 3)","[6, 7)","[2, 9)","[1, 3)","[1, 2)","[2, 5)",403
"[17, 18)","[2, 3)","[6, 7)","[2, 9)","[1, 3)","[1, 2)","[2, 5)",524
"[17, 18)","[2, 3)","[6, 7)","[2, 9)","[1, 3)","[1, 2)","[2, 5)",586
"[17, 18)","[2, 3)","[6, 7)","[2, 9)","[1, 3)","[1, 2)","[2, 5)",586
"[16, 18)","[1, 3)","[3, 7)","[1, 2)","[1, 2)","[1, 2)","[5, 8)",526
"[16, 18)","[1, 3)","[3, 7)","[1, 2)","[1, 2)","[1, 2)","[5, 8)",403
"[16, 18)","[1, 3)","[3, 7)","[1, 2)","[1, 2)","[1, 2)","[5, 8)",411
"[16, 18)","[1, 3)","[3, 7)","[1, 2)","[1, 2)","[1, 2)","[5, 8)",472
"[16, 18)","[1, 3)","[3, 7)","[1, 2)","[1, 2)","[1, 2)","[5, 8)",443
"[16, 18)","[1, 3)","[3, 7)","[1, 2)","[1, 2)","[1, 2)","[5, 8)",452
"[16, 18)","[1, 3)","[3, 7)","[1, 2)","[1, 2)","[1, 2)","[5, 8)",425
"[16, 18)","[1, 3)","[3, 7)","[1, 2)","[1, 2)","[1, 2)","[5, 8)",472
"[16, 18)","[1, 3)","[3, 7)","[1, 2)","[1, 2)","[1, 2)","[5, 8)",155
"[16, 18)","[1, 3)","[3, 7)","[1, 2)","[1, 2)","[1, 2)","[5, 8)",562
"[16, 18)","[1, 3)","[3, 7)","[1, 2)","[1, 2)","[1, 2)","[5, 8)",472
"[16, 18)","[1, 3)","[3, 7)","[1, 2)","[1, 2)","[1, 2)","[5, 8)",472
"[16, 18)","[1, 3)","[3, 7)","[1, 2)","[1, 2)","[1, 2)","[5, 8)",395
"[16, 18)","[1, 3)","[3, 7)","[1, 2)","[1, 2)","[1, 2)","[5, 8)",605
"[16, 18)","[1, 3)","[3, 7)","[1, 2)","[1, 2)","[1, 2)","[5, 8)",476
"[16, 18)","[1, 3)","[3, 7)","[1, 2)","[1, 2)","[1, 2)","[5, 8)",605
"[16, 18)","[1, 3)","[3, 7)","[1, 2)","[1, 2)","[1, 2)","[5, 8)",860
"[16, 18)","[1, 3)","[3, 7)","[1, 2)","[1, 2)","[1, 2)","[5, 8)",403
"[16, 18)","[1, 3)","[3, 7)","[1, 2)","[1, 2)","[1, 2)","[5, 8)",726
"[16, 18)","[1, 3)","[3, 7)","[1, 2)","[1, 2)","[1, 2)","[5, 8)",460
"[16, 18)","[1, 3)","[3, 7)","[1, 2)","[1, 2)","[1, 2)","[5, 8)",411
"[16, 18)","[1, 3)","[3, 7)","[1, 2)","[1, 2)","[1, 2)","[5, 8)",586
"[16, 18)","[1, 3)","[3, 7)","[1, 2)","[1, 2)","[1, 2)","[5, 8)",992
"[16, 18)","[1, 3)","[3, 7)","[1, 2)","[1, 2)","[1, 2)","[5, 8)",411
"[16, 18)","[1, 3)","[3, 7)","[1, 2)","[1, 2)","[1, 2)","[5, 8)",472
"[16, 18)","[1, 3)","[3, 7)","[1, 2)","[1, 2)","[1, 2)","[5, 8)",605
"[16, 18)","[1, 3)","[3, 7)","[1, 2)","[1, 2)","[1, 2)","[5, 8)",476
"[16, 18)","[1, 3)","[3, 7)","[1, 2)","[1, 2)","[1, 2)","[5, 8)",472
"[16, 18)","[1, 3)","[3, 7)","[1, 2)","[1, 2)","[1, 2)","[5, 8)",476
"[16, 18)","[1, 3)","[3, 7)","[1, 2)","[1, 2)","[1, 2)","[5, 8)",476
"[16, 18)","[1, 3)","[3, 7)","[1, 2)","[1, 2)","[1, 2)","[5, 8)",494
"[16, 18)","[1, 3)","[3, 7)","[1, 2)","[1, 2)","[1, 2)","[5, 8)",476
"[16, 18)","[1, 3)","[3, 7)","[1, 2)","[1, 2)","[1, 2)","[5, 8)",406
"[16, 18)","[1, 3)","[3, 7)","[1, 2)","[1, 2)","[1, 2)","[5, 8)",484
"[16, 18)","[1, 3)","[3, 7)","[1, 2)","[1, 2)","[1, 2)","[5, 8)",472
"[16, 18)","[1, 3)","[3, 7)","[1, 2)","[1, 2)","[1, 2)","[5, 8)",586
"[16, 18)","[1, 3)","[3, 7)","[1, 2)","[1, 2)","[1, 2)","[5, 8)",992
"[16, 18)","[1, 3)","[3, 7)","[1, 2)","[1, 2)","[1, 2)","[5, 8)",472
"[16, 18)","[1, 3)","[3, 7)","[1, 2)","[1, 2)","[1, 2)","[5, 8)",962
"[16, 18)","[1, 3)","[3, 7)","[1, 2)","[1, 2)","[1, 2)","[5, 8)",411
"[16, 18)","[1, 3)","[3, 7)","[1, 2)","[1, 2)","[1, 2)","[5, 8)",395
"[16, 18)","[1, 3)","[6, 7)","[2, 9)","[1, 2)","[1, 13)","[5, 7)",405
"[16, 18)","[1, 3)","[6, 7)","[2, 9)","[1, 2)","[1, 13)","[5, 7)",411
"[16, 18)","[1, 3)","[6, 7)","[2, 9)","[1, 2)","[1, 13)","[5, 7)",562
"[16, 18)","[1, 3)","[6, 7)","[2, 9)","[1, 2)","[1, 13)","[5, 7)",472
"[16, 18)","[1, 3)","[6, 7)","[2, 9)","[1, 2)","[1, 13)","[5, 7)",562
"[16, 18)","[1, 3)","[6, 7)","[2, 9)","[1, 2)","[1, 13)","[5, 7)",443
"[16, 18)","[1, 3)","[6, 7)","[2, 9)","[1, 2)","[1, 13)","[5, 7)",992
"[16, 18)","[1, 3)","[6, 7)","[2, 9)","[1, 2)","[1, 13)","[5, 7)",962
"[16, 18)","[1, 3)","[6, 7)","[2, 9)","[1, 2)","[1, 13)","[5, 7)",562
"[16, 18)","[1, 3)","[6, 7)","[2, 9)","[1, 2)","[1, 13)","[5, 7)",992
"[16, 18)","[1, 3)","[6, 7)","[2, 9)","[1, 2)","[1, 13)","[5, 7)",472
"[16, 18)","[1, 3)","[6, 7)","[2, 9)","[1, 2)","[1, 13)","[5, 7)",422
"[16, 18)","[1, 3)","[6, 7)","[2, 9)","[1, 2)","[1, 13)","[5, 7)",570
"[16, 18)","[1, 3)","[6, 7)","[2, 9)","[1, 2)","[1, 13)","[5, 7)",415
"[16, 18)","[1, 3)","[6, 7)","[2, 9)","[1, 2)","[1, 13)","[5, 7)",476
"[16, 18)","[1, 3)","[6, 7)","[2, 9)","[1, 2)","[1, 13)","[5, 7)",582
"[16, 18)","[1, 3)","[6, 7)","[2, 9)","[1, 2)","[1, 13)","[5, 7)",472
"[16, 18)","[1, 3)","[6, 7)","[2, 9)","[1, 2)","[1, 13)","[5, 7)",402
"[16, 18)","[1, 3)","[6, 7)","[2, 9)","[1, 2)","[1, 13)","[5, 7)",992
"[16, 18)","[1, 3)","[6, 7)","[2, 9)","[1, 2)","[1, 13)","[5, 7)",992
"[16, 18)","[1, 3)","[6, 7)","[2, 9)","[1, 2)","[1, 13)","[5, 7)",992
"[16, 18)","[1, 3)","[6, 7)","[2, 9)","[1, 2)","[1, 13)","[5, 7)",360
"[16, 18)","[1, 3)","[6, 7)","[2, 9)","[1, 2)","[1, 13)","[5, 7)",411
"[16, 18)","[1, 3)","[6, 7)","[2, 9)","[1, 2)","[1, 13)","[5, 7)",992
"[16, 18)","[1, 3)","[6, 7)","[2, 9)","[1, 2)","[1, 13)","[5, 7)",961
"[16, 18)","[1, 2)","[2, 7)","[1, 2)","[2, 3)","[1, 13)","[5, 7)",476
"[16, 18)","[1, 2)","[2, 7)","[1, 2)","[2, 3)","[1, 13)","[5, 7)",476
"[16, 18)","[1, 2)","[2, 7)","[1, 2)","[2, 3)","[1, 13)","[5, 7)",626
"[16, 18)","[1, 2)","[2, 7)","[1, 2)","[2, 3)","[1, 13)","[5, 7)",234
"[16, 18)","[1, 2)","[2, 7)","[1, 2)","[2, 3)","[1, 13)","[5, 7)",642
"[16, 18)","[1, 2)","[2, 7)","[1, 2)","[2, 3)","[1, 13)","[5, 7)",623
"[16, 18)","[1, 2)","[2, 7)","[1, 2)","[2, 3)","[1, 13)","[5, 7)",495
"[16, 18)","[1, 2)","[2, 7)","[1, 2)","[2, 3)","[1, 13)","[5, 7)",104
"[16, 18)","[1, 2)","[2, 7)","[1, 2)","[2, 3)","[1, 13)","[5, 7)",422
"[16, 18)","[1, 2)","[2, 7)","[1, 2)","[2, 3)","[1, 13)","[5, 7)",563
